date,client_type,Future Index Long,Future Index Short,Future Stock Long,Future Stock Short,Option Index Call Long,Option Index Put Long,Option Index Call Short,Option Index Put Short,Option Stock Call Long,Option Stock Put Long,Option Stock Call Short,Option Stock Put Short,Total Long Contracts,Total Short Contracts
2019-02-11,TOTAL,400704,400704,1896435,1896435,875715,1153617,875715,1153617,373226,242215,373226,242215,4941912,4941912
2019-02-12,Client,136839,145195,794528,248324,616252,512786,651601,741760,295694,152393,228344,144210,2508492,2159434
2019-02-12,DII,36582,47099,24520,965672,24469,106200,0,0,697,0,605,0,192468,1013376
2019-02-12,FII,202435,170658,935181,571958,235193,360758,69373,175830,38820,40763,33505,38722,1813150,1060046
2019-02-12,Pro,24478,37382,159459,127734,143709,167864,298649,230018,56068,56725,128825,66949,608303,889557
2019-02-12,TOTAL,400334,400334,1913688,1913688,1019623,1147608,1019623,1147608,391279,249881,391279,249881,5122413,5122413
2019-02-13,Client,133495,149664,799886,253182,711329,510247,694911,753630,316425,155454,241798,146449,2626836,2239634
2019-02-13,DII,36582,47035,26638,962543,24469,106232,0,0,688,0,605,0,194609,1010183
2019-02-13,FII,212877,174851,933026,575944,232582,362774,72609,180364,41396,40970,38348,40719,1823625,1082835
2019-02-13,Pro,24836,36240,161877,129758,138031,166457,338891,211716,57624,59095,135382,68351,607920,920338
2019-02-13,TOTAL,407790,407790,1921427,1921427,1106411,1145710,1106411,1145710,416133,255519,416133,255519,5252990,5252990
2019-02-14,Client,136657,137796,806536,249168,409535,396672,489100,663129,309792,163072,240861,149862,2222264,1929916
2019-02-14,DII,36298,29835,32713,966758,24474,104227,0,0,688,0,605,0,198400,997198
2019-02-14,FII,185282,192743,937892,581410,226905,365836,78628,163752,45853,43528,40204,40615,1805296,1097352
2019-02-14,Pro,27415,25278,162151,141956,109545,145499,202731,185353,59515,57768,134178,73891,561893,763387
2019-02-14,TOTAL,385652,385652,1939292,1939292,770459,1012234,770459,1012234,415848,264368,415848,264368,4787853,4787853
2019-02-15,Client,135291,131849,798829,243624,517617,439366,564521,718154,328460,153936,251819,148316,2373499,2058283
2019-02-15,DII,48613,30395,28296,965238,24474,101999,0,0,688,0,605,0,204070,996238
2019-02-15,FII,185931,206608,936967,579277,223151,380470,86021,173834,51138,45498,40455,41039,1823155,1127234
2019-02-15,Pro,26417,27400,166467,142420,116864,161082,231564,190929,57052,61951,144459,72030,589833,808802
2019-02-15,TOTAL,396252,396252,1930559,1930559,882106,1082917,882106,1082917,437338,261385,437338,261385,4990557,4990557
2019-02-18,Client,145380,140861,806108,251018,643335,445448,641886,732073,350056,159003,263686,152457,2549330,2181981
2019-02-18,DII,47053,30143,28935,963563,25110,96999,0,0,688,0,605,0,198785,994311
2019-02-18,FII,185892,212776,943426,585289,222721,387977,92959,179235,51963,45245,41449,41730,1837224,1153438
2019-02-18,Pro,30963,25508,171590,150189,138873,171999,295194,191115,57031,64238,153998,74299,634694,890303
2019-02-18,TOTAL,409288,409288,1950059,1950059,1030039,1102423,1030039,1102423,459738,268486,459738,268486,5220033,5220033
2019-02-19,Client,141676,145811,804258,253524,673876,472275,658616,752647,350088,165506,266576,155290,2607679,2232464
2019-02-19,DII,49553,28646,29811,964999,25053,93381,0,0,688,0,605,0,198486,994250
2019-02-19,FII,190943,206039,952224,588751,221722,381774,93920,174823,52311,46580,43671,42808,1845554,1150012
2019-02-19,Pro,25906,27582,173856,152875,133124,175542,301239,195502,60933,64369,153168,78357,633730,908723
2019-02-19,TOTAL,408078,408078,1960149,1960149,1053775,1122972,1053775,1122972,464020,276455,464020,276455,5285449,5285449
2019-02-20,Client,135710,140995,811278,257469,573522,612719,621110,829197,337943,180791,265745,158615,2651963,2273131
2019-02-20,DII,45869,27144,29716,970329,25063,91301,0,0,688,0,605,0,192637,998078
2019-02-20,FII,197043,203341,955652,586284,244010,389165,91268,175463,52678,47862,43848,45999,1886410,1146203
2019-02-20,Pro,22576,29718,178314,160878,139645,172032,269862,260557,66291,61262,147402,85301,640120,953718
2019-02-20,TOTAL,401198,401198,1974960,1974960,982240,1265217,982240,1265217,457600,289915,457600,289915,5371130,5371130
2019-02-21,Client,134258,138716,811482,264149,380753,461209,484437,699407,332559,189498,261391,159411,2309759,2007511
2019-02-21,DII,45747,24840,30068,973253,24397,91045,0,0,688,0,606,0,191945,998699
2019-02-21,FII,188969,201267,958424,582399,232387,360108,82055,161778,51516,47891,44225,47476,1839295,1119200
2019-02-21,Pro,23106,27257,184005,164178,117303,132996,188348,184173,68832,59689,147373,90191,585931,801520
2019-02-21,TOTAL,392080,392080,1983979,1983979,754840,1045358,754840,1045358,453595,297078,453595,297078,4926930,4926930
2019-02-22,Client,137162,140319,817140,260899,472159,488584,548576,744600,333947,193660,260013,161906,2442652,2116313
2019-02-22,DII,38434,24414,32665,977062,24397,91047,0,0,688,0,605,0,187231,1002081
2019-02-22,FII,188416,199843,952773,589205,228836,362582,86189,152548,50869,49290,44122,49488,1832766,1121395
2019-02-22,Pro,27471,26907,194798,170210,124240,144856,214867,189921,69436,59987,150200,91543,620788,843648
2019-02-22,TOTAL,391483,391483,1997376,1997376,849632,1087069,849632,1087069,454940,302937,454940,302937,5083437,5083437
2019-02-25,Client,140241,138687,819236,251765,419591,614856,539668,808146,332327,196100,259488,163564,2522351,2161318
2019-02-25,DII,37134,20602,29038,972713,24397,89919,0,0,688,0,605,0,181176,993920
2019-02-25,FII,190634,200073,950099,602812,241423,347818,80163,156248,49965,49946,42006,48767,1829885,1130069
2019-02-25,Pro,26024,34671,203635,174718,154990,152585,220570,240784,72455,60517,153336,94232,670206,918311
2019-02-25,TOTAL,394033,394033,2002008,2002008,840401,1205178,840401,1205178,455435,306563,455435,306563,5203618,5203618
2019-02-26,Client,131389,118042,792056,241130,461394,563553,565190,778076,316828,192792,250180,157362,2458012,2109980
2019-02-26,DII,36266,16389,27001,964355,24397,99386,0,0,688,0,605,0,187738,981349
2019-02-26,FII,187548,205707,964860,602081,238034,346139,79435,161509,50098,47949,42131,49778,1834628,1140641
2019-02-26,Pro,21670,36735,198790,175141,163260,172565,242460,242058,74901,62059,149599,95660,693245,941653
2019-02-26,TOTAL,376873,376873,1982707,1982707,887085,1181643,887085,1181643,442515,302800,442515,302800,5173623,5173623
2019-02-27,Client,134371,118642,762701,225382,534670,555801,603408,786332,301788,181521,237846,155381,2470852,2126991
2019-02-27,DII,34530,15523,24887,955562,25397,106052,0,0,688,0,605,0,191554,971690
2019-02-27,FII,196965,210033,972709,604154,242414,375674,80849,184314,49797,48610,43709,50542,1886169,1173601
2019-02-27,Pro,19378,41046,174422,149621,158811,183014,277035,249895,74484,65831,144597,90039,675940,952233
2019-02-27,TOTAL,385244,385244,1934719,1934719,961292,1220541,961292,1220541,426757,295962,426757,295962,5224515,5224515
2019-02-28,Client,106878,111125,702749,191915,230403,342770,353371,542889,85713,51996,72728,58418,1520509,1330446
2019-02-28,DII,34979,16069,7974,927067,25397,105980,0,0,0,0,0,0,174330,943136
2019-02-28,FII,101694,98883,881849,489015,137661,268553,47437,135804,3934,7454,5991,7939,1401145,785069
2019-02-28,Pro,15088,32562,111467,96042,129616,128309,122269,166919,25108,29071,36036,22164,438659,475992
2019-02-28,TOTAL,258639,258639,1704039,1704039,523077,845612,523077,845612,114755,88521,114755,88521,3534643,3534643
2019-03-01,Client,119973,120351,728195,215599,290083,478423,408952,659307,124972,70849,106671,74265,1812495,1585145
2019-03-01,DII,34987,16040,10052,930300,25397,106598,0,0,0,0,0,0,177034,946340
2019-03-01,FII,101041,95690,894247,504366,152479,289956,50193,142240,16697,17126,13623,14926,1471546,821038
2019-03-01,Pro,16940,40860,120039,102268,144076,134405,152890,207835,32478,31956,53853,30740,479894,588446
2019-03-01,TOTAL,272941,272941,1752533,1752533,612035,1009382,612035,1009382,174147,119931,174147,119931,3940969,3940969
2019-03-05,Client,137956,133561,736168,244099,316680,719939,456624,807208,142118,97220,128697,89646,2150081,1859835
2019-03-05,DII,33302,15341,15265,927865,25457,86634,0,0,0,0,0,0,160658,943206
2019-03-05,FII,104695,99165,904583,504275,171365,292426,53772,151666,21519,22513,17713,21366,1517101,847957
2019-03-05,Pro,18503,46389,129233,109010,185321,155979,188427,296104,44830,33913,62057,42634,567779,744621
2019-03-05,TOTAL,294456,294456,1785249,1785249,698823,1254978,698823,1254978,208467,153646,208467,153646,4395619,4395619
2019-03-06,Client,144677,138879,743130,269065,411495,816802,522988,851948,167087,106357,145538,99182,2389548,2027600
2019-03-06,DII,33295,16461,18056,919175,25457,87661,0,0,0,0,0,0,164469,935636
2019-03-06,FII,106007,96459,903956,501591,189714,293061,52665,166109,24886,24568,20024,22897,1542192,859745
2019-03-06,Pro,18887,51067,134367,109678,172457,153169,223470,332636,49599,38157,76010,47003,566636,839864
2019-03-06,TOTAL,302866,302866,1799509,1799509,799123,1350693,799123,1350693,241572,169082,241572,169082,4662845,4662845
2019-03-07,Client,149877,144786,761411,283294,292823,521252,462981,627358,188495,119165,162641,107998,2033023,1789058
2019-03-07,DII,33295,20331,20516,917519,33457,88017,0,0,0,0,0,0,175285,937850
2019-03-07,FII,109321,95682,896717,503637,207787,277113,58017,164248,26715,26353,21897,26699,1544006,870180
2019-03-07,Pro,21277,52971,139703,113897,155328,114575,168397,209351,50845,40084,81517,50905,521812,677038
2019-03-07,TOTAL,313770,313770,1818347,1818347,689395,1000957,689395,1000957,266055,185602,266055,185602,4274126,4274126
2019-03-08,Client,147752,140633,775299,288040,347916,630812,504923,726980,213992,122612,178114,115808,2238383,1954498
2019-03-08,DII,33228,20339,21315,910523,33457,87657,0,0,0,0,0,0,175657,930862
2019-03-08,FII,113104,103266,886331,512841,230416,286909,65280,175218,29462,29065,24271,27367,1575287,908243
2019-03-08,Pro,20927,50773,145955,117496,164968,134638,206554,237818,50755,42615,91824,51117,559858,755582
2019-03-08,TOTAL,315011,315011,1828900,1828900,776757,1140016,776757,1140016,294209,194292,294209,194292,4549185,4549185
2019-03-11,Client,163521,150392,763439,295040,371983,776161,523803,821720,208931,141538,182916,122313,2425573,2096184
2019-03-11,DII,34228,24921,22444,902886,33457,88457,0,0,0,0,0,0,178586,927807
2019-03-11,FII,119578,111520,895420,507744,250023,282021,70357,179489,30443,29199,24105,28616,1606684,921831
2019-03-11,Pro,22697,53191,146512,122145,182228,160446,243531,305876,58422,40468,90775,60276,610773,875794
2019-03-11,TOTAL,340024,340024,1827815,1827815,837691,1307085,837691,1307085,297796,211205,297796,211205,4821616,4821616
2019-03-12,Client,175384,166840,769748,310905,350728,904925,549611,881683,218708,153791,191364,128125,2573284,2228528
2019-03-12,DII,34228,32686,24033,893191,33457,88457,0,0,0,0,0,0,180175,925877
2019-03-12,FII,149799,122898,898632,507107,274596,293978,71263,225249,31944,31363,27024,30443,1680312,983984
2019-03-12,Pro,23523,60510,147335,128545,190275,163646,228182,344074,64460,40285,96724,66871,629524,924906
2019-03-12,TOTAL,382934,382934,1839748,1839748,849056,1451006,849056,1451006,315112,225439,315112,225439,5063295,5063295
2019-03-13,Client,191444,201507,780692,317833,369059,962177,568327,902238,236591,159830,203449,135797,2699793,2329151
2019-03-13,DII,34228,34469,26010,889389,33457,88457,0,0,0,0,0,0,182152,923858
2019-03-13,FII,168780,118540,894857,518195,294857,320713,88629,268776,33905,32139,27839,30568,1745251,1052547
2019-03-13,Pro,23132,63068,154025,130167,189108,162098,229525,362431,65615,43399,104823,69003,637377,959017
2019-03-13,TOTAL,417584,417584,1855584,1855584,886481,1533445,886481,1533445,336111,235368,336111,235368,5264573,5264573
2019-03-14,Client,189744,208032,785975,321744,298898,665247,486808,689197,253167,168758,214889,143188,2361789,2063858
2019-03-14,DII,33729,39511,23993,885397,33457,91636,0,0,0,0,0,0,182815,924908
2019-03-14,FII,171676,116178,899111,519166,279791,298951,82311,253626,35921,32667,30165,31144,1718117,1032590
2019-03-14,Pro,25907,57335,154973,137745,150349,135391,193376,248402,67361,44943,111395,72036,578924,820289
2019-03-14,TOTAL,421056,421056,1864052,1864052,762495,1191225,762495,1191225,356449,246368,356449,246368,4841645,4841645
2019-03-15,Client,205708,251637,824935,327289,332926,799947,513517,778878,257590,174112,218988,147002,2595218,2237311
2019-03-15,DII,33719,39603,26452,887673,33108,93966,0,0,0,0,0,0,187245,927276
2019-03-15,FII,204581,125241,891856,552132,295702,314804,93780,294469,36457,33908,31855,31809,1777308,1129286
2019-03-15,Pro,28401,55928,158871,135020,169110,157690,223549,293060,71127,47323,114331,76532,632522,898420
2019-03-15,TOTAL,472409,472409,1902114,1902114,830846,1366407,830846,1366407,365174,255343,365174,255343,5192293,5192293
2019-03-18,Client,207574,260616,847944,336575,468096,851400,586286,833358,272739,181863,230654,151849,2829617,2399338
2019-03-18,DII,33387,41669,26917,887331,31258,94811,0,0,0,0,0,0,186373,929000
2019-03-18,FII,211271,122380,887129,559757,298217,331434,109584,291565,36922,36066,32336,33032,1801040,1148654
2019-03-18,Pro,26822,54389,162334,140663,163612,161857,265313,314579,72638,48407,119309,81455,635670,975708
2019-03-18,TOTAL,479054,479054,1924324,1924324,961183,1439502,961183,1439502,382299,266337,382299,266337,5452699,5452699
2019-03-19,Client,207682,270413,857062,335800,467792,920582,602956,873388,280849,190597,236480,157285,2924564,2476322
2019-03-19,DII,38629,41697,28059,886317,31258,94378,0,0,0,0,0,0,192324,928014
2019-03-19,FII,220469,127477,885656,570627,301847,331574,112356,283540,40907,37045,35977,33938,1817498,1163915
2019-03-19,Pro,29020,56213,166205,144238,165376,159698,250961,349304,75517,50200,124816,86619,646016,1012151
2019-03-19,TOTAL,495800,495800,1936982,1936982,966273,1506232,966273,1506232,397273,277842,397273,277842,5580402,5580402
2019-03-20,Client,199861,269838,870847,339817,300037,630060,483799,693685,306912,184694,246100,158424,2492411,2191663
2019-03-20,DII,39908,43729,33211,887490,30058,94734,0,0,0,0,0,0,197911,931219
2019-03-20,FII,215019,120535,883346,587669,294423,340688,103131,262170,41354,38221,37670,33591,1813051,1144766
2019-03-20,Pro,29801,50487,173329,145757,127076,121903,164664,231530,71832,53588,136328,84488,577529,813254
2019-03-20,TOTAL,484589,484589,1960733,1960733,751594,1187385,751594,1187385,420098,276503,420098,276503,5080902,5080902
2019-03-22,Client,188455,269136,889878,336865,465045,622037,567732,718263,327166,175978,252603,158044,2668559,2302643
2019-03-22,DII,39598,44443,35257,885133,30058,96102,0,0,0,0,0,0,201015,929576
2019-03-22,FII,216442,112224,877141,614030,287970,370775,107629,270859,42020,39033,40385,33074,1833381,1178201
2019-03-22,Pro,29313,48005,184798,151046,125246,146855,232958,246647,67918,56258,144116,80151,610388,902923
2019-03-22,TOTAL,473808,473808,1987074,1987074,908319,1235769,908319,1235769,437104,271269,437104,271269,5313343,5313343
2019-03-25,Client,181508,254301,900580,337644,525304,629452,625839,736803,328147,172742,249219,154589,2737733,2358395
2019-03-25,DII,37064,42449,33105,884812,28618,95060,0,0,0,0,0,0,193847,927261
2019-03-25,FII,214158,109317,886229,633053,315258,404638,107036,284144,41666,37090,39075,33132,1899039,1205757
2019-03-25,Pro,25290,51953,198200,162605,144620,146616,280925,254819,68222,56863,149741,78974,639811,979017
2019-03-25,TOTAL,458020,458020,2018114,2018114,1013800,1275766,1013800,1275766,438035,266695,438035,266695,5470430,5470430
2019-03-26,Client,187029,250602,911965,329211,405026,719609,568208,786505,303876,175921,239486,151810,2703426,2325822
2019-03-26,DII,38087,39809,31915,889247,28619,93258,0,0,0,0,0,0,191879,929056
2019-03-26,FII,218028,140684,912185,669142,321064,415012,107465,305525,41876,35088,35636,32810,1943253,1291262
2019-03-26,Pro,36511,48560,203341,171806,163433,144618,242469,280467,71933,56341,142563,82730,676177,968595
2019-03-26,TOTAL,479655,479655,2059406,2059406,918142,1372497,918142,1372497,417685,267350,417685,267350,5514735,5514735
2019-03-27,Client,177539,249330,889509,313328,521536,680141,611374,760456,299425,168661,232287,150409,2736811,2317184
2019-03-27,DII,37564,45259,30131,890706,27819,91928,0,0,0,0,0,0,187442,935965
2019-03-27,FII,232593,133606,915468,667036,311128,430464,124202,323930,39924,34259,33748,33955,1963836,1316477
2019-03-27,Pro,33670,53171,194738,158776,137965,156370,262872,274517,71306,61260,144620,79816,655309,973772
2019-03-27,TOTAL,481366,481366,2029846,2029846,998448,1358903,998448,1358903,410655,264180,410655,264180,5543398,5543398
2019-03-28,Client,152613,196803,753457,258760,230602,374928,365411,504562,92796,45086,72805,53463,1649482,1451804
2019-03-28,DII,33067,46562,10816,846904,26221,88518,0,0,0,0,0,0,158622,893466
2019-03-28,FII,152676,69063,829760,533409,202935,245395,80807,179800,9568,6247,8925,6766,1446581,878770
2019-03-28,Pro,17600,43528,152847,107807,110606,124557,124146,149036,24064,28428,44698,19532,458102,488747
2019-03-28,TOTAL,355956,355956,1746880,1746880,570364,833398,570364,833398,126428,79761,126428,79761,3712787,3712787
2019-03-29,Client,156929,191758,756880,269173,329660,431686,437995,560446,134730,55464,103131,65798,1865349,1628301
2019-03-29,DII,33071,51639,12737,854467,24360,89223,0,0,0,0,0,0,159391,906106
2019-03-29,FII,145204,70077,841847,537472,210702,264440,91242,188884,19005,13020,17574,10547,1494218,915796
2019-03-29,Pro,16643,38373,155632,105984,135394,147552,170879,183571,32628,32109,65658,24248,519958,588713
2019-03-29,TOTAL,351847,351847,1767096,1767096,700116,932901,700116,932901,186363,100593,186363,100593,4038916,4038916
2019-04-01,Client,122958,164272,751210,269242,413341,479885,500360,619989,169372,68547,128611,79537,2005313,1762011
2019-04-01,DII,33243,52322,18299,858002,32370,89223,0,0,0,0,0,0,173135,910324
