date,symbol,expiry,close,contracts,value,open_interest,stated_lot,implied_lot
2015-06-12,BANKNIFTY,25-Jun-2015,17500.2,152445,660787.27,2618100,,24.77
2015-06-12,BANKNIFTY,30-Jul-2015,17569.7,4139,18013.6,193575,,24.77
2015-06-12,BANKNIFTY,27-Aug-2015,17688.1,270,1183.88,13275,,24.79
2015-06-12,NIFTY,25-Jun-2015,7978.7,407275,810935.78,16657725,,24.96
2015-06-12,NIFTY,30-Jul-2015,8011.75,17394,34764.13,1126600,,24.95
2015-06-12,NIFTY,27-Aug-2015,8058.5,3475,6991.48,189100,,24.97
2015-06-15,BANKNIFTY,25-Jun-2015,17414.1,120084,523406.82,2773850,,25.03
2015-06-15,BANKNIFTY,30-Jul-2015,17475.65,4162,18209.15,191025,,25.04
2015-06-15,BANKNIFTY,27-Aug-2015,17602.85,114,502.4,13550,,25.04
2015-06-15,NIFTY,25-Jun-2015,8009.2,502224,1005882.18,15895775,,25.01
2015-06-15,NIFTY,30-Jul-2015,8040.45,18198,36590.33,1190275,,25.01
2015-06-15,NIFTY,27-Aug-2015,8090.0,2918,5900.87,191500,,25.0
2015-06-16,BANKNIFTY,25-Jun-2015,17576.8,119329,519334.53,2842050,,24.76
2015-06-16,BANKNIFTY,30-Jul-2015,17651.55,4772,20852.89,202475,,24.76
2015-06-16,BANKNIFTY,27-Aug-2015,17771.7,267,1175.05,14575,,24.76
2015-06-16,NIFTY,25-Jun-2015,8047.0,448623,896870.86,15549575,,24.84
2015-06-16,NIFTY,30-Jul-2015,8076.25,19254,38657.19,1250575,,24.86
2015-06-16,NIFTY,27-Aug-2015,8126.85,2565,5181.49,191375,,24.86
2015-06-17,BANKNIFTY,25-Jun-2015,17520.65,107811,473502.44,2761100,,25.07
2015-06-17,BANKNIFTY,30-Jul-2015,17586.1,4980,21951.24,204375,,25.06
2015-06-17,BANKNIFTY,27-Aug-2015,17721.85,158,701.49,15375,,25.05
2015-06-17,NIFTY,25-Jun-2015,8079.05,538588,1087991.4,15644450,,25.0
2015-06-17,NIFTY,30-Jul-2015,8103.35,47087,95443.37,1606350,,25.01
2015-06-17,NIFTY,27-Aug-2015,8154.25,3201,6528.29,202850,,25.01
2015-06-18,BANKNIFTY,25-Jun-2015,17683.1,118274,522936.02,2511725,,25.0
2015-06-18,BANKNIFTY,30-Jul-2015,17734.05,5546,24597.55,227400,,25.01
2015-06-18,BANKNIFTY,27-Aug-2015,17848.65,248,1107.33,17400,,25.02
2015-06-18,NIFTY,25-Jun-2015,8157.55,547889,1116400.11,15873475,,24.98
2015-06-18,NIFTY,30-Jul-2015,8177.55,82731,169089.04,2654800,,24.99
2015-06-18,NIFTY,27-Aug-2015,8218.4,13075,26881.76,373675,,25.02
2015-06-19,BANKNIFTY,25-Jun-2015,17871.0,104435,464598.89,2411850,,24.89
2015-06-19,BANKNIFTY,30-Jul-2015,17920.95,8618,38451.79,270800,,24.9
2015-06-19,BANKNIFTY,27-Aug-2015,18025.0,296,1328.74,19600,,24.9
2015-06-19,NIFTY,25-Jun-2015,8237.6,457277,939620.84,15013975,,24.94
2015-06-19,NIFTY,30-Jul-2015,8258.4,47023,96866.28,2903125,,24.94
2015-06-19,NIFTY,27-Aug-2015,8297.65,4488,9290.35,401000,,24.95
2015-06-22,BANKNIFTY,25-Jun-2015,18320.6,165550,755358.05,2297025,,24.9
2015-06-22,BANKNIFTY,30-Jul-2015,18354.0,23777,108779.07,468075,,24.93
2015-06-22,BANKNIFTY,27-Aug-2015,18465.85,654,3010.23,21975,,24.93
2015-06-22,NIFTY,25-Jun-2015,8353.15,563682,1172596.57,12932450,,24.9
2015-06-22,NIFTY,30-Jul-2015,8375.6,149720,312187.43,4250275,,24.9
2015-06-22,NIFTY,27-Aug-2015,8416.3,7288,15273.04,455800,,24.9
2015-06-23,BANKNIFTY,25-Jun-2015,18390.55,142663,655659.68,2015475,,24.99
2015-06-23,BANKNIFTY,30-Jul-2015,18412.2,29558,136130.44,674450,,25.01
2015-06-23,BANKNIFTY,27-Aug-2015,18530.95,430,1992.0,24650,,25.0
2015-06-23,NIFTY,25-Jun-2015,8377.4,415875,870381.54,11808475,,24.98
2015-06-23,NIFTY,30-Jul-2015,8402.1,195511,410349.79,6254025,,24.98
2015-06-23,NIFTY,27-Aug-2015,8443.5,6760,14259.4,505125,,24.98
2015-06-24,BANKNIFTY,25-Jun-2015,18347.45,117577,540702.74,1673125,,25.06
2015-06-24,BANKNIFTY,30-Jul-2015,18375.9,48754,224699.25,881225,,25.08
2015-06-24,BANKNIFTY,27-Aug-2015,18493.4,904,4190.29,33275,,25.06
2015-06-24,NIFTY,25-Jun-2015,8350.3,466085,976852.01,11317425,,25.1
2015-06-24,NIFTY,30-Jul-2015,8369.35,258197,542704.55,9026675,,25.11
2015-06-24,NIFTY,27-Aug-2015,8407.75,7285,15385.41,572925,,25.12
2015-06-25,BANKNIFTY,25-Jun-2015,18486.3,124148,571576.81,1327650,,24.9
2015-06-25,BANKNIFTY,30-Jul-2015,18508.4,82841,382147.64,1614775,,24.92
2015-06-25,BANKNIFTY,27-Aug-2015,18595.55,1535,7119.8,55700,,24.94
2015-06-25,NIFTY,25-Jun-2015,8397.1,514591,1078738.9,8759775,,24.96
2015-06-25,NIFTY,30-Jul-2015,8420.75,396288,832752.82,13871600,,24.95
2015-06-25,NIFTY,27-Aug-2015,8452.15,11194,23613.61,725675,,24.96
2015-06-26,BANKNIFTY,30-Jul-2015,18349.35,136221,623584.51,1462675,,24.95
2015-06-26,BANKNIFTY,27-Aug-2015,18441.05,2670,12291.21,53550,,24.96
2015-06-26,BANKNIFTY,24-Sep-2015,18544.15,103,476.8,1450,,24.96
2015-06-26,NIFTY,30-Jul-2015,8381.65,447942,938153.2,13824350,,24.99
2015-06-26,NIFTY,27-Aug-2015,8416.25,14733,30986.78,783150,,24.99
2015-06-26,NIFTY,24-Sep-2015,8455.4,2928,6187.68,35900,,24.99
2015-06-29,BANKNIFTY,30-Jul-2015,18220.15,162318,730070.75,1489200,,24.69
2015-06-29,BANKNIFTY,27-Aug-2015,18320.2,3349,15125.34,59700,,24.65
2015-06-29,BANKNIFTY,24-Sep-2015,18412.1,275,1249.38,3950,,24.68
2015-06-29,NIFTY,30-Jul-2015,8319.15,685923,1415800.98,15200625,,24.81
2015-06-29,NIFTY,27-Aug-2015,8354.15,14065,29144.63,806000,,24.8
2015-06-29,NIFTY,24-Sep-2015,8392.4,2603,5418.69,55400,,24.8
2015-06-30,BANKNIFTY,30-Jul-2015,18295.95,132096,600886.3,1513575,,24.86
2015-06-30,BANKNIFTY,27-Aug-2015,18375.25,2968,13562.87,64525,,24.87
2015-06-30,BANKNIFTY,24-Sep-2015,18463.0,338,1551.38,7550,,24.86
2015-06-30,NIFTY,30-Jul-2015,8377.8,438151,913467.01,16329550,,24.89
2015-06-30,NIFTY,27-Aug-2015,8410.8,11031,23094.27,841375,,24.89
2015-06-30,NIFTY,24-Sep-2015,8449.05,2734,5748.8,64575,,24.89
2015-07-01,BANKNIFTY,30-Jul-2015,18553.7,147157,677831.1,1640825,,24.83
2015-07-01,BANKNIFTY,27-Aug-2015,18632.9,3635,16811.51,79600,,24.82
2015-07-01,BANKNIFTY,24-Sep-2015,18707.95,347,1611.37,13625,,24.82
2015-07-01,NIFTY,30-Jul-2015,8455.2,452062,952684.51,17025675,,24.92
2015-07-01,NIFTY,27-Aug-2015,8490.7,13241,28018.99,890725,,24.92
2015-07-01,NIFTY,24-Sep-2015,8526.2,2824,6002.35,91525,,24.93
2015-07-02,BANKNIFTY,30-Jul-2015,18566.3,95688,444248.42,1689200,,25.01
2015-07-02,BANKNIFTY,27-Aug-2015,18648.35,2344,10933.25,86050,,25.01
2015-07-02,BANKNIFTY,24-Sep-2015,18723.8,109,510.63,14200,,25.02
2015-07-02,NIFTY,30-Jul-2015,8438.3,369378,780335.72,16975375,,25.04
2015-07-02,NIFTY,27-Aug-2015,8474.7,13780,29228.45,1018825,,25.03
2015-07-02,NIFTY,24-Sep-2015,8507.65,1770,3769.73,96325,,25.03
2015-07-03,BANKNIFTY,30-Jul-2015,18721.95,110150,513803.82,1835975,,24.92
2015-07-03,BANKNIFTY,27-Aug-2015,18813.55,3087,14464.75,90700,,24.91
2015-07-03,BANKNIFTY,24-Sep-2015,18898.3,137,644.73,15300,,24.9
2015-07-03,NIFTY,30-Jul-2015,8488.0,364786,772816.06,17359875,,24.96
2015-07-03,NIFTY,27-Aug-2015,8523.65,15045,32006.01,1048150,,24.96
2015-07-03,NIFTY,24-Sep-2015,8555.7,5537,11826.91,155025,,24.97
2015-07-06,BANKNIFTY,30-Jul-2015,18859.35,155030,722261.13,1846200,,24.7
2015-07-06,BANKNIFTY,27-Aug-2015,18949.65,3495,16371.46,93700,,24.72
2015-07-06,BANKNIFTY,24-Sep-2015,19030.65,309,1452.65,16450,,24.7
2015-07-06,NIFTY,30-Jul-2015,8537.75,588517,1244315.61,17747600,,24.76
2015-07-06,NIFTY,27-Aug-2015,8575.05,19762,42021.03,1115275,,24.8
2015-07-06,NIFTY,24-Sep-2015,8610.0,6300,13479.83,176625,,24.85
2015-07-07,BANKNIFTY,30-Jul-2015,18806.45,123342,581682.25,1791625,,25.08
2015-07-07,BANKNIFTY,27-Aug-2015,18897.9,2783,13180.39,98600,,25.06
2015-07-07,BANKNIFTY,24-Sep-2015,18983.85,287,1365.36,16850,,25.06
2015-07-07,NIFTY,30-Jul-2015,8516.6,420806,897091.38,18597950,,25.03
2015-07-07,NIFTY,27-Aug-2015,8554.8,15043,32216.14,1194800,,25.03
2015-07-07,NIFTY,24-Sep-2015,8583.9,5238,11261.2,232825,,25.05
2015-07-08,BANKNIFTY,30-Jul-2015,18515.05,171576,795641.46,1678450,,25.05
2015-07-08,BANKNIFTY,27-Aug-2015,18610.45,5442,25367.86,107250,,25.05
2015-07-08,BANKNIFTY,24-Sep-2015,18685.45,799,3745.5,21950,,25.09
2015-07-08,NIFTY,30-Jul-2015,8378.0,821591,1724781.02,18189875,,25.06
2015-07-08,NIFTY,27-Aug-2015,8418.7,24769,52247.12,1253725,,25.06
2015-07-08,NIFTY,24-Sep-2015,8457.45,6067,12856.81,227500,,25.06
2015-07-09,BANKNIFTY,30-Jul-2015,18566.75,100853,467671.29,1612850,,24.98
2015-07-09,BANKNIFTY,27-Aug-2015,18661.55,2650,12346.08,108150,,24.97
2015-07-09,BANKNIFTY,24-Sep-2015,18751.6,343,1604.39,25450,,24.94
2015-07-09,NIFTY,30-Jul-2015,8346.1,398298,832998.58,17869225,,25.06
2015-07-09,NIFTY,27-Aug-2015,8387.1,13802,28999.81,1275275,,25.05
2015-07-09,NIFTY,24-Sep-2015,8426.75,2547,5376.12,229675,,25.05
2015-07-10,BANKNIFTY,30-Jul-2015,18801.35,124120,580361.62,1674750,,24.87
2015-07-10,BANKNIFTY,27-Aug-2015,18889.8,3188,14981.2,111650,,24.88
2015-07-10,BANKNIFTY,24-Sep-2015,18977.35,272,1285.73,28850,,24.91
2015-07-10,NIFTY,30-Jul-2015,8385.55,414064,865924.94,18308525,,24.94
2015-07-10,NIFTY,27-Aug-2015,8423.65,14898,31303.29,1315775,,24.94
2015-07-10,NIFTY,24-Sep-2015,8462.4,3360,7088.65,237600,,24.93
2015-07-13,BANKNIFTY,30-Jul-2015,18974.35,130039,613313.23,1736975,,24.86
2015-07-13,BANKNIFTY,27-Aug-2015,19062.5,3722,17648.83,119525,,24.87
2015-07-13,BANKNIFTY,24-Sep-2015,19149.2,273,1300.3,29100,,24.87
2015-07-13,NIFTY,30-Jul-2015,8481.95,524461,1106349.35,19654425,,24.87
2015-07-13,NIFTY,27-Aug-2015,8518.95,17243,36551.62,1394000,,24.88
2015-07-13,NIFTY,24-Sep-2015,8557.15,3590,7657.04,237150,,24.93
2015-07-14,BANKNIFTY,30-Jul-2015,18838.05,118282,558868.83,1735175,,25.08
2015-07-14,BANKNIFTY,27-Aug-2015,18929.3,4382,20800.04,129675,,25.08
2015-07-14,BANKNIFTY,24-Sep-2015,19004.3,175,834.18,29050,,25.08
2015-07-14,NIFTY,30-Jul-2015,8465.9,373452,790552.97,19865925,,25.0
2015-07-14,NIFTY,27-Aug-2015,8506.4,12743,27101.02,1472850,,25.0
2015-07-14,NIFTY,24-Sep-2015,8546.05,3524,7525.19,243775,,24.99
2015-07-15,BANKNIFTY,30-Jul-2015,18880.45,89276,421796.02,1721075,,25.02
2015-07-15,BANKNIFTY,27-Aug-2015,18971.95,2761,13109.19,134725,,25.03
2015-07-15,BANKNIFTY,24-Sep-2015,19062.2,193,919.95,29625,,25.01
2015-07-15,NIFTY,30-Jul-2015,8542.05,380300,810960.48,20486775,,24.96
2015-07-15,NIFTY,27-Aug-2015,8579.5,12182,26095.7,1527000,,24.97
2015-07-15,NIFTY,24-Sep-2015,8617.7,2725,5865.02,256075,,24.98
2015-07-16,BANKNIFTY,30-Jul-2015,19230.45,141155,674551.28,1876150,,24.85
2015-07-16,BANKNIFTY,27-Aug-2015,19315.8,5108,24524.02,147350,,24.86
2015-07-16,BANKNIFTY,24-Sep-2015,19408.5,316,1523.31,33300,,24.84
2015-07-16,NIFTY,30-Jul-2015,8626.65,382269,821795.28,21282025,,24.92
2015-07-16,NIFTY,27-Aug-2015,8661.25,29791,64314.54,1567875,,24.93
2015-07-16,NIFTY,24-Sep-2015,8696.7,6769,14686.58,315175,,24.95
2015-07-17,BANKNIFTY,30-Jul-2015,19148.35,90798,435383.42,1874600,,25.04
2015-07-17,BANKNIFTY,27-Aug-2015,19239.85,3803,18314.52,160225,,25.03
2015-07-17,BANKNIFTY,24-Sep-2015,19324.05,188,909.56,32975,,25.04
2015-07-17,NIFTY,30-Jul-2015,8625.05,268425,579091.39,21189675,,25.01
2015-07-17,NIFTY,27-Aug-2015,8662.1,15837,34308.01,1609400,,25.01
2015-07-17,NIFTY,24-Sep-2015,8697.55,3530,7678.63,324325,,25.01
2015-07-20,BANKNIFTY,30-Jul-2015,19089.6,120628,573970.62,1747500,,24.93
2015-07-20,BANKNIFTY,27-Aug-2015,19179.8,5659,27051.66,161700,,24.92
2015-07-20,BANKNIFTY,24-Sep-2015,19274.4,390,1871.96,32200,,24.9
2015-07-20,NIFTY,30-Jul-2015,8628.25,297120,639415.05,21412925,,24.94
2015-07-20,NIFTY,27-Aug-2015,8665.8,18994,41046.85,1715075,,24.94
2015-07-20,NIFTY,24-Sep-2015,8697.65,1616,3506.28,335550,,24.95
2015-07-21,BANKNIFTY,30-Jul-2015,18765.25,123402,584494.4,1763175,,25.24
2015-07-21,BANKNIFTY,27-Aug-2015,18857.75,6793,32307.7,172600,,25.22
2015-07-21,BANKNIFTY,24-Sep-2015,18948.7,315,1502.79,30700,,25.18
2015-07-21,NIFTY,30-Jul-2015,8545.0,390965,839914.03,20705675,,25.14
2015-07-21,NIFTY,27-Aug-2015,8580.6,22715,48977.94,1766325,,25.13
2015-07-21,NIFTY,24-Sep-2015,8617.05,3394,7350.76,344275,,25.13
2015-07-22,BANKNIFTY,30-Jul-2015,19056.8,137627,650860.05,1816500,,24.82
2015-07-22,BANKNIFTY,27-Aug-2015,19148.75,10054,47744.22,208300,,24.8
2015-07-22,BANKNIFTY,24-Sep-2015,19230.05,298,1423.1,31825,,24.83
2015-07-22,NIFTY,30-Jul-2015,8648.4,498766,1073508.99,21429825,,24.89
2015-07-22,NIFTY,27-Aug-2015,8685.55,50547,109262.73,2287550,,24.89
2015-07-22,NIFTY,24-Sep-2015,8719.7,3701,8032.38,375775,,24.89
2015-07-23,BANKNIFTY,30-Jul-2015,18906.3,124817,592006.83,1818000,,25.09
2015-07-23,BANKNIFTY,27-Aug-2015,19013.55,10051,47926.62,273125,,25.08
2015-07-23,BANKNIFTY,24-Sep-2015,19104.95,337,1611.99,33425,,25.04
2015-07-23,NIFTY,30-Jul-2015,8603.7,425989,918142.09,20677450,,25.05
2015-07-23,NIFTY,27-Aug-2015,8642.7,35275,76365.25,2550750,,25.05
2015-07-23,NIFTY,24-Sep-2015,8680.1,8176,17757.38,467100,,25.02
2015-07-24,BANKNIFTY,30-Jul-2015,18675.95,101952,478878.51,1837400,,25.15
2015-07-24,BANKNIFTY,27-Aug-2015,18792.5,11573,54664.2,332050,,25.13
2015-07-24,BANKNIFTY,24-Sep-2015,18887.85,344,1630.35,33850,,25.09
2015-07-24,NIFTY,30-Jul-2015,8534.35,319704,684439.42,19966200,,25.09
2015-07-24,NIFTY,27-Aug-2015,8576.5,57212,123099.05,3027925,,25.09
2015-07-24,NIFTY,24-Sep-2015,8613.45,3586,7751.11,468300,,25.09
2015-07-27,BANKNIFTY,30-Jul-2015,18251.45,129489,593974.15,1669125,,25.13
2015-07-27,BANKNIFTY,27-Aug-2015,18358.35,24812,114492.35,515575,,25.14
2015-07-27,BANKNIFTY,24-Sep-2015,18467.4,1237,5737.87,32125,,25.12
2015-07-27,NIFTY,30-Jul-2015,8372.8,541249,1139751.6,17959950,,25.15
2015-07-27,NIFTY,27-Aug-2015,8415.95,172037,364256.18,5135300,,25.16
2015-07-27,NIFTY,24-Sep-2015,8458.4,9785,20827.0,441350,,25.16
2015-07-28,BANKNIFTY,30-Jul-2015,18314.2,127199,582433.24,1488475,,25.0
2015-07-28,BANKNIFTY,27-Aug-2015,18421.0,31166,143537.91,845325,,25.0
2015-07-28,BANKNIFTY,24-Sep-2015,18507.75,613,2837.58,35150,,25.01
2015-07-28,NIFTY,30-Jul-2015,8350.95,531664,1112822.25,14866000,,25.06
2015-07-28,NIFTY,27-Aug-2015,8393.05,275834,580451.85,9628750,,25.07
2015-07-28,NIFTY,24-Sep-2015,8436.65,3705,7835.42,448175,,25.07
2015-07-29,BANKNIFTY,30-Jul-2015,18329.1,87035,398906.89,1154975,,25.01
2015-07-29,BANKNIFTY,27-Aug-2015,18440.0,30823,142070.05,1222975,,25.0
2015-07-29,BANKNIFTY,24-Sep-2015,18532.95,643,2978.41,39575,,24.99
2015-07-29,NIFTY,30-Jul-2015,8377.65,452407,945536.05,11488875,,24.95
2015-07-29,NIFTY,27-Aug-2015,8417.95,236654,497012.61,12617550,,24.95
2015-07-29,NIFTY,24-Sep-2015,8458.8,5554,11721.07,467775,,24.95
2015-07-30,BANKNIFTY,30-Jul-2015,18433.9,110755,510573.44,534750,,25.01
2015-07-30,BANKNIFTY,27-Aug-2015,18535.85,71107,329614.0,1923975,,25.01
2015-07-30,BANKNIFTY,24-Sep-2015,18631.65,985,4588.05,48200,,25.0
2015-07-30,NIFTY,30-Jul-2015,8420.7,499788,1052928.97,8861850,,25.02
2015-07-30,NIFTY,27-Aug-2015,8461.75,383055,810626.05,16604575,,25.01
2015-07-30,NIFTY,24-Sep-2015,8502.15,7699,16380.64,537125,,25.02
2015-07-31,BANKNIFTY,27-Aug-2015,18835.8,118158,553925.39,2021850,,24.89
2015-07-31,BANKNIFTY,24-Sep-2015,18928.05,2607,12289.42,58975,,24.9
2015-07-31,BANKNIFTY,29-Oct-2015,19045.9,222,1052.11,3650,,24.88
2015-07-31,NIFTY,27-Aug-2015,8569.65,423825,904830.73,17258700,,24.91
2015-07-31,NIFTY,24-Sep-2015,8607.1,9323,19992.22,592000,,24.91
2015-07-31,NIFTY,29-Oct-2015,8651.15,1615,3479.44,27175,,24.9
2015-08-03,BANKNIFTY,27-Aug-2015,18959.45,94199,447312.2,1985100,,25.05
2015-08-03,BANKNIFTY,24-Sep-2015,19055.95,2107,10051.76,65775,,25.03
2015-08-03,BANKNIFTY,29-Oct-2015,19158.8,110,527.51,4625,,25.03
2015-08-03,NIFTY,27-Aug-2015,8561.7,210651,451382.7,16853800,,25.03
2015-08-03,NIFTY,24-Sep-2015,8598.45,4506,9697.12,603675,,25.03
2015-08-03,NIFTY,29-Oct-2015,8643.75,1417,3064.87,46775,,25.02
2015-08-04,BANKNIFTY,27-Aug-2015,19059.4,178229,845025.37,2031825,,24.88
2015-08-04,BANKNIFTY,24-Sep-2015,19155.7,5602,26687.62,77875,,24.87
2015-08-04,BANKNIFTY,29-Oct-2015,19253.75,235,1125.79,5750,,24.88
2015-08-04,NIFTY,27-Aug-2015,8547.55,574620,1224384.86,16057275,,24.93
2015-08-04,NIFTY,24-Sep-2015,8587.8,14157,30296.45,614875,,24.92
2015-08-04,NIFTY,29-Oct-2015,8631.25,2617,5628.1,60325,,24.92
2015-08-05,BANKNIFTY,27-Aug-2015,19015.55,97372,463785.86,2014725,,25.05
2015-08-05,BANKNIFTY,24-Sep-2015,19115.1,2747,13156.02,83025,,25.05
2015-08-05,BANKNIFTY,29-Oct-2015,19212.4,115,553.71,6475,,25.06
2015-08-05,NIFTY,27-Aug-2015,8592.65,300424,645409.47,16652500,,25.0
2015-08-05,NIFTY,24-Sep-2015,8630.8,8346,18009.07,660025,,25.0
2015-08-05,NIFTY,29-Oct-2015,8669.3,2238,4851.72,92000,,25.01
2015-08-06,BANKNIFTY,27-Aug-2015,19098.95,105621,502837.24,2085600,,24.93
2015-08-06,BANKNIFTY,24-Sep-2015,19191.5,2761,13207.33,87050,,24.93
2015-08-06,BANKNIFTY,29-Oct-2015,19298.65,155,746.34,8475,,24.95
2015-08-06,NIFTY,27-Aug-2015,8615.0,301655,648715.5,16881375,,24.96
2015-08-06,NIFTY,24-Sep-2015,8652.7,6700,14473.63,682500,,24.97
2015-08-06,NIFTY,29-Oct-2015,8694.55,1612,3498.68,115500,,24.96
2015-08-07,BANKNIFTY,27-Aug-2015,18979.9,77617,368606.86,1952025,,25.02
2015-08-07,BANKNIFTY,24-Sep-2015,19081.35,1889,9014.54,86375,,25.01
2015-08-07,BANKNIFTY,29-Oct-2015,19194.9,148,709.88,6925,,24.99
2015-08-07,NIFTY,27-Aug-2015,8594.1,224960,483513.09,16827750,,25.01
2015-08-07,NIFTY,24-Sep-2015,8633.85,5342,11534.26,699650,,25.01
2015-08-07,NIFTY,29-Oct-2015,8672.1,2332,5057.88,130150,,25.01
2015-08-10,BANKNIFTY,27-Aug-2015,18959.3,102057,485977.19,2065350,,25.12
2015-08-10,BANKNIFTY,24-Sep-2015,19060.4,3627,17358.78,102100,,25.11
2015-08-10,BANKNIFTY,29-Oct-2015,19152.2,236,1134.7,7325,,25.1
2015-08-10,NIFTY,27-Aug-2015,8544.3,371638,798076.16,16579700,,25.13
2015-08-10,NIFTY,24-Sep-2015,8583.2,11694,25218.54,724450,,25.13
2015-08-10,NIFTY,29-Oct-2015,8619.2,3206,6951.14,161575,,25.16
2015-08-11,BANKNIFTY,27-Aug-2015,18687.05,139891,657913.61,2256350,,25.17
2015-08-11,BANKNIFTY,24-Sep-2015,18798.75,5038,23815.15,117900,,25.15
2015-08-11,BANKNIFTY,29-Oct-2015,18899.45,329,1562.68,8075,,25.13
2015-08-11,NIFTY,27-Aug-2015,8490.8,417001,886528.17,16543700,,25.04
2015-08-11,NIFTY,24-Sep-2015,8532.05,11143,23806.43,748625,,25.04
2015-08-11,NIFTY,29-Oct-2015,8572.1,3748,8045.27,171475,,25.04
2015-08-12,BANKNIFTY,27-Aug-2015,18135.75,164512,755165.63,2419375,,25.31
2015-08-12,BANKNIFTY,24-Sep-2015,18256.8,6975,32178.59,138375,,25.27
2015-08-12,BANKNIFTY,29-Oct-2015,18357.35,499,2315.28,12825,,25.28
2015-08-12,NIFTY,27-Aug-2015,8365.45,518433,1090022.03,16020800,,25.13
2015-08-12,NIFTY,24-Sep-2015,8404.05,23748,50176.82,741325,,25.14
2015-08-12,NIFTY,29-Oct-2015,8448.5,3549,7532.26,172300,,25.12
2015-08-13,BANKNIFTY,27-Aug-2015,18243.0,131552,601230.26,2249600,,25.05
2015-08-13,BANKNIFTY,24-Sep-2015,18364.6,6141,28250.6,139300,,25.05
2015-08-13,BANKNIFTY,29-Oct-2015,18455.65,410,1896.28,14475,,25.06
2015-08-13,NIFTY,27-Aug-2015,8381.0,462054,970976.52,15691650,,25.07
2015-08-13,NIFTY,24-Sep-2015,8417.15,17480,36899.21,765350,,25.08
2015-08-13,NIFTY,29-Oct-2015,8462.15,3217,6823.31,186100,,25.06
2015-08-14,BANKNIFTY,27-Aug-2015,18791.15,170967,794075.13,2149575,,24.72
2015-08-14,BANKNIFTY,24-Sep-2015,18909.2,9611,45007.05,160725,,24.77
2015-08-14,BANKNIFTY,29-Oct-2015,19013.25,585,2753.35,14100,,24.75
2015-08-14,NIFTY,27-Aug-2015,8542.7,534397,1135252.52,15056050,,24.87
2015-08-14,NIFTY,24-Sep-2015,8580.35,27473,58611.35,994250,,24.86
2015-08-14,NIFTY,29-Oct-2015,8617.8,6366,13663.09,252125,,24.9
2015-08-17,BANKNIFTY,27-Aug-2015,18842.25,131634,619138.31,2100800,,24.96
2015-08-17,BANKNIFTY,24-Sep-2015,18952.95,5882,27812.22,166225,,24.95
2015-08-17,BANKNIFTY,29-Oct-2015,19053.4,438,2083.09,15475,,24.96
2015-08-17,NIFTY,27-Aug-2015,8488.05,449746,953819.5,14495725,,24.99
2015-08-17,NIFTY,24-Sep-2015,8526.6,27788,59204.98,1146825,,24.99
2015-08-17,NIFTY,29-Oct-2015,8562.75,3368,7206.05,257200,,24.99
2015-08-18,BANKNIFTY,27-Aug-2015,18812.55,134307,630334.71,1999750,,24.95
2015-08-18,BANKNIFTY,24-Sep-2015,18925.25,5239,24723.34,175900,,24.94
2015-08-18,BANKNIFTY,29-Oct-2015,19034.95,525,2491.11,17950,,24.93
2015-08-18,NIFTY,27-Aug-2015,8481.7,374699,794706.02,14253925,,25.01
2015-08-18,NIFTY,24-Sep-2015,8520.7,25320,53972.1,1295025,,25.02
2015-08-18,NIFTY,29-Oct-2015,8558.9,3571,7645.12,262800,,25.01
2015-08-19,BANKNIFTY,27-Aug-2015,18730.9,92262,432309.12,1951675,,25.02
2015-08-19,BANKNIFTY,24-Sep-2015,18841.9,4737,22332.7,188450,,25.02
2015-08-19,BANKNIFTY,29-Oct-2015,18957.2,465,2205.45,20975,,25.02
2015-08-19,NIFTY,27-Aug-2015,8505.4,380585,807874.49,14414875,,24.96
2015-08-19,NIFTY,24-Sep-2015,8545.8,30763,65651.45,1603900,,24.97
2015-08-19,NIFTY,29-Oct-2015,8585.05,3467,7433.24,280600,,24.97
2015-08-20,BANKNIFTY,27-Aug-2015,18309.6,156421,722658.49,2221000,,25.23
2015-08-20,BANKNIFTY,24-Sep-2015,18423.75,13281,61631.4,265125,,25.19
2015-08-20,BANKNIFTY,29-Oct-2015,18546.1,906,4227.83,26700,,25.16
2015-08-20,NIFTY,27-Aug-2015,8380.05,571472,1203992.75,14658075,,25.14
2015-08-20,NIFTY,24-Sep-2015,8419.35,65171,137889.86,2098600,,25.13
2015-08-20,NIFTY,29-Oct-2015,8461.55,5833,12401.52,294900,,25.13
2015-08-21,BANKNIFTY,27-Aug-2015,18071.6,165060,741622.75,2277500,,24.86
2015-08-21,BANKNIFTY,24-Sep-2015,18181.3,23514,106269.98,430975,,24.86
2015-08-21,BANKNIFTY,29-Oct-2015,18282.3,1117,5082.85,31100,,24.89
2015-08-21,NIFTY,27-Aug-2015,8306.35,677855,1400391.31,14737625,,24.87
2015-08-21,NIFTY,24-Sep-2015,8346.75,107039,222328.18,2990475,,24.88
2015-08-21,NIFTY,29-Oct-2015,8389.9,7593,15845.23,286825,,24.87
2015-08-24,BANKNIFTY,27-Aug-2015,16760.6,248599,1063622.74,2052750,,25.53
2015-08-24,BANKNIFTY,24-Sep-2015,16856.4,49819,214338.13,621150,,25.52
2015-08-24,BANKNIFTY,29-Oct-2015,16977.95,1954,8476.43,38375,,25.55
2015-08-24,NIFTY,27-Aug-2015,7806.35,1343511,2669358.52,16194125,,25.45
2015-08-24,NIFTY,24-Sep-2015,7844.55,421009,840460.62,7900100,,25.45
